,단어,회귀계수,points
3073,원인자,0.3672329260038855,0.09140682851354015
3001,욕조,0.36696638518952057,0.09134048111887948
1150,로딩,0.36696638518952057,0.09134048111887948
3161,음력,0.36696638518952057,0.09134048111887948
270,계량,0.3668647788834353,0.09131518925614576
2834,연도,0.36670191231521265,0.09127464847628566
4675,할당량,0.36670191231521265,0.09127464847628566
4068,치유,0.3661832317410243,0.09114553840044046
592,기,0.36614780082469695,0.09113671892941737
3809,지지대,0.3654733318592095,0.0909688299749764
3325,임직원,0.3652748610502834,0.09091942658015367
4587,프리츠커상,0.365051649285172,0.09086386466139823
3172,응축,0.364774356374067,0.09079484085259236
1598,배합,0.3646774588799407,0.09077072110830574
3274,인쇄,0.3639839535116977,0.09059809360855212
4553,표준,0.3636765551724596,0.09052157595034634
1290,모노레일,0.3626929981926449,0.09027674874342678
919,대공원,0.3626929981926449,0.09027674874342678
4566,풍경,0.3626929981926449,0.09027674874342678
1143,레일,0.3626929981926449,0.09027674874342678
3509,전망대,0.3626929981926449,0.09027674874342678
3734,죽변,0.3626929981926449,0.09027674874342678
1169,루트,0.36181741883938784,0.09005879934965122
4525,포트,0.36104241229387135,0.08986588455998758
884,단백질,0.36050544073705376,0.08973222148896177
1257,메르세데스,0.36039585591706585,0.0897049436128966
1663,벤츠,0.36039585591706585,0.0897049436128966
1468,바퀴,0.36032625565128035,0.08968761870033655
4409,판,0.3598065349163036,0.08955824970745267
4168,콘텐츠,0.3593131738958881,0.0894354421801714
889,단어,0.3592028112568222,0.08940797068922038
904,담당,0.3589192649546606,0.08933739028501882
369,공구리,0.3585399123642011,0.08924296175971122
2275,세로,0.3583510643719249,0.0891959536784
474,교량,0.3583510643719249,0.0891959536784
1287,명함,0.358289242793675,0.08918056503835078
2340,소속,0.3581708430195356,0.08915109294207435
2223,선진국,0.35771803892822396,0.08903838085397706
581,금액,0.357473001642476,0.08897738612210893
1954,사랑,0.35743895369418255,0.088968910899775
4684,합성,0.3560715327670124,0.0886285321996559
4942,효능,0.3559311879776935,0.08859359754566043
427,과대광고,0.3559311879776935,0.08859359754566043
2824,연계,0.35568484947309137,0.08853227891412589
928,대대,0.3556696004247079,0.08852848311784715
4638,하이,0.3556295566031525,0.08851851540150027
4405,파크,0.3556295566031525,0.08851851540150027
1780,부두,0.3556295566031525,0.08851851540150027
3931,철길,0.3556295566031525,0.08851851540150027
1937,빨대,0.35551541746690185,0.08849010386408866
1892,블룸버그,0.35544351392762824,0.08847220562021538
2860,연평균,0.3541458202718953,0.08814918344692943
3711,주머니,0.3540761086963981,0.08813183082713291
2917,예산안,0.35374415434421186,0.08804920068110329
2013,삭감,0.35337105654438694,0.08795632909957461
2107,상황실,0.3529632631546627,0.08785482108462946
366,공공,0.3525890105188006,0.08776166204107547
3917,천단,0.3518986767886151,0.08758982402612334
3941,청구,0.35184451983676085,0.08757634326646237
1757,볼보,0.35152368616512725,0.08749648128253684
4045,충남,0.35058069123201036,0.08726175078867386
3762,중청,0.3502597825004048,0.0871818701208046
3450,재크,0.3502597825004048,0.0871818701208046
3081,원천,0.34966991966069966,0.0870350413406989
2412,수익,0.3495369126934601,0.08700193321889366
34,가죽,0.3491784146633916,0.08691269581507353
3829,진단,0.3486430316080485,0.08677942815416342
3192,의자,0.3484872066514421,0.08674064017372382
3689,종시,0.34844663454759106,0.08673054095723859
1082,등장,0.3469377716173572,0.08635495448445164
641,기착지,0.3463278438548439,0.08620313113960897
58,감동,0.34532853322829393,0.08595438253168455
3316,일환,0.3447981141993452,0.08582235051725164
140,거대,0.34325935396396096,0.08543932200108072
3327,입,0.3432037442972853,0.08542547963134582
4487,폐기량,0.3424698623607536,0.08524280158785962
3419,장착,0.3422071646584908,0.08517741082145856
1307,모집,0.3421607522641193,0.08516585783864859
2790,여명,0.3421607522641193,0.08516585783864859
2636,안동,0.3421607522641193,0.08516585783864859
4570,퓨란,0.3416440467057341,0.08503723938414576
1224,맛,0.3415317083601205,0.0850092760999121
3301,일대,0.34151446842813327,0.0850049847324748
3044,운행,0.34139870363086006,0.0849761685351851
4727,해운대구,0.34133345660248166,0.08495992723138113
2703,양시,0.3413299829405494,0.08495906256673422
4820,협조,0.3412027487332007,0.08492739140151544
922,대국민,0.34104725401469377,0.08488868562401186
1139,레딧,0.3409726188932789,0.0848701074341468
680,꿀,0.34070308472811345,0.08480301493398552
1135,레고,0.34008362225396005,0.0846488182067486
1559,방제,0.3395098407079163,0.08450599238558842
1138,레디,0.33902355310840054,0.08438494557570103
25,가을,0.338917484656635,0.08435854299474133
136,갤럭시,0.3382773568407628,0.08419920224636798
1336,무늬,0.33823973999146645,0.08418983865245798
1455,바디,0.3380577501056489,0.08414453769242544
1692,병풀,0.33784386535211225,0.084091297455321
3060,워터,0.33784386535211225,0.084091297455321
3972,초기,0.3372375098939786,0.08394036332922365
507,구입,0.3365226679046997,0.08376242471334708
4494,폐업,0.3362301920257881,0.08368962155705333
3950,청소차,0.33598637826161853,0.08362893138442966
3828,진공,0.33598637826161853,0.08362893138442966
385,공문,0.3359135275024139,0.08361079735837515
3322,임신,0.3358499909342571,0.08359498182268346
1354,무증,0.3356494045737403,0.08354505182432105
2939,오염도,0.33561089274949923,0.08353546545306262
2593,쌤,0.33560980070980595,0.08353519362231622
3966,체지,0.33560980070980595,0.08353519362231622
78,강남,0.33560980070980595,0.08353519362231622
3642,제정,0.3354048606498945,0.08348417990019968
2277,세벌,0.3351875025352471,0.0834300750733289
4052,충족,0.3350396779273983,0.08339327854135735
2370,송지,0.3337640006692386,0.08307573669431068
454,관리사,0.3335271407824158,0.08301677748227496
545,귀농,0.3335271407824158,0.08301677748227496
3124,유부도,0.33334447182498905,0.08297130748759694
2673,앱,0.33273892232523433,0.08282057398082603
660,김상호,0.3324095213350997,0.0827385794182066
2714,양평군,0.33213206530260525,0.0826695150051907
4443,퍼센트,0.3318196192547769,0.08259174087031823
3671,조원,0.33168267340590524,0.08255765228128215
4846,혼소,0.33165347879950857,0.08255038515381735
4878,화종,0.33165347879950857,0.08255038515381735
3552,젊은이,0.33134496424660403,0.08247358964747477
1235,매수,0.3311854662153096,0.08243388736452381
704,나이키,0.33104648478711873,0.08239929207866242
4142,코넷,0.33080125544535577,0.08233824954017131
1975,사업단,0.33080125544535577,0.08233824954017131
62,감사원,0.33080125544535577,0.08233824954017131
1264,메카,0.3304722944155053,0.08225636449255684
4683,합법,0.3303473614621034,0.08222526615594664
722,난제,0.32996654233110395,0.0821304725790644
2268,세계,0.32993420272988266,0.08212242259883713
2304,셔츠,0.32983950291312963,0.08209884990085699
4586,프리미엄,0.32956495246321055,0.08203050874605693
623,기아,0.32953947952816337,0.08202416801779448
112,개미,0.32953947952816337,0.08202416801779448
1086,디엘드린,0.32948724589446965,0.08201116601088797
2279,세분,0.3291459698741285,0.08192621551329252
787,넛,0.3284790405959603,0.08176020333937906
2952,옥토,0.3284790405959603,0.08176020333937906
2508,시승,0.3284253659509439,0.08174684263563597
475,교사,0.327194727200057,0.08144051178313837
12,가산점,0.3259219537846359,0.08112369276122701
3978,초목,0.32565886315156545,0.08105820418640802
3227,이베이,0.32553734212296537,0.08102795514682543
4014,추석,0.3255274551189757,0.08102549407174663
2298,센터,0.325379133647923,0.08098857386048355
955,대중교통,0.32499586662086477,0.08089317095280789
3545,절,0.32368470309827807,0.08056679585747771
3673,조장,0.32368470309827807,0.08056679585747771
4383,티셔츠,0.3227919390332085,0.08034456884168215
968,대학교,0.32261429038542627,0.08030034850351958
3053,워시,0.32246101708748953,0.08026219568248397
556,그래픽,0.3222129831016115,0.08020045501139943
3275,인수,0.32191238453116416,0.08012562995304796
2482,습기,0.3209538539609751,0.07988703232519055
3547,절기,0.32069224482673114,0.07982191252536598
2278,세부,0.32047853438217294,0.07976871567728853
2842,연면,0.32043013596661846,0.07975666833367479
2900,영양제,0.3202942893482662,0.07972285336532703
756,내곡동,0.3201260070138688,0.07968096449183015
1932,빗물받이,0.31977840184222733,0.07959443854058348
1261,메시지,0.3192677088713266,0.07946731674060133
2103,상품명,0.31909641053289256,0.07942467712275562
3985,촉매,0.31835112306743263,0.07923916001264872
4289,테이크,0.3175259223036718,0.0790337508677942
4102,카트,0.3175259223036718,0.0790337508677942
988,도깨비,0.3175259223036718,0.0790337508677942
2446,쉐,0.3175259223036718,0.0790337508677942
1124,락앤락,0.3175259223036718,0.0790337508677942
3167,읍내,0.3175259223036718,0.0790337508677942
4266,태양열,0.3174534072841472,0.07901570041413034
2535,식습관,0.317208640677945,0.07895477305987074
1055,두려움,0.315807290699758,0.07860594873335239
1875,불평,0.315807290699758,0.07860594873335239
1573,배기량,0.31491989781949503,0.07838505871399021
2474,스페인,0.3147496771779759,0.07834268735668357
379,공릉천,0.31337953224886744,0.07800163059743837
1374,물가꾸기,0.31337953224886744,0.07800163059743837
4632,하수관,0.31337953224886744,0.07800163059743837
768,내유동,0.31337953224886744,0.07800163059743837
3326,임진강,0.31337953224886744,0.07800163059743837
586,급선무,0.3133282977459677,0.07798887729437583
1948,사내,0.3131527419334686,0.07794517790520494
3583,정비사,0.31202503472006493,0.07766446879231487
45,각성,0.31188847257496116,0.07763047571490007
2436,순천만,0.31149291442220967,0.07753201329767373
1984,사용수,0.31136947369408086,0.07750128640608725
1817,부평구,0.31076525637497754,0.07735088450599972
2422,수질,0.31076305429611134,0.07735033636407272
3533,전적,0.31045975518365293,0.07727483908624509
3354,자연광,0.31045975518365293,0.07727483908624509
1488,반성,0.3104429691476409,0.07727066070268786
1127,래원,0.31020821756339334,0.07721222628976539
1630,벌통,0.31020821756339334,0.07721222628976539
3815,지표,0.31017798092125287,0.07720469977854763
4023,축복,0.3097938616878528,0.07710908473949302
2356,소화전,0.3097938616878528,0.07710908473949302
2729,어스,0.30902899183233334,0.07691869317680078
1013,독려,0.30838043864034514,0.07675725518206138
4136,케미,0.3075019712390307,0.07653858689476581
3091,위두,0.3073173442540211,0.07649262950745674
3791,지성,0.30727249183424016,0.07648146483384463
3944,청사진,0.3060241635015425,0.07617073068698262
1049,동향,0.3060241635015425,0.07617073068698262
1529,발진,0.30589669193083224,0.07613900043722675
2813,역사,0.30587196982384623,0.07613284660524064
2675,야외,0.30570355019119966,0.07609092355543519
3636,제외,0.3055670162768184,0.07605693750521769
1178,리바트,0.3055108068470967,0.07604294584234128
3601,정전기,0.30515359194858,0.07595402783589252
1563,방진,0.30515359194858,0.07595402783589252
906,담배꽁초,0.3050108892646083,0.0759185062542722
317,고어텍스,0.30437448352314567,0.075760092005431
2417,수준,0.30429361130875343,0.07573996127709152
2051,삼립,0.3036963566518154,0.07559129252431081
1389,미간,0.3036665867581807,0.07558388219622768
3824,직업,0.30342416530717053,0.07552353859848372
3634,제약,0.3033067780950783,0.07549431854936157
3251,이탈리아,0.3026468795920693,0.07533005647745547
1743,복습,0.30240081195908003,0.07526880527133885
2342,소식,0.30240081195908003,0.07526880527133885
509,구조,0.3020359073449289,0.07517797313928332
1238,매장,0.3020211856742298,0.0751743086179669
415,공통점,0.3019734374664793,0.07516242312421423
4505,포르셰,0.3019734374664793,0.07516242312421423
3814,지침,0.30181747010689663,0.0751235996967963
2903,영역,0.30171505296891177,0.07509810600161836
2942,오일,0.30160192339360203,0.07506994576432505
3993,총재,0.30098433795771673,0.0749162162698422
4659,한국프로축구연맹,0.30098433795771673,0.0749162162698422
878,다회,0.30096856064959415,0.0749122889790399
4869,화성,0.30047460983651963,0.0747893346404479
2861,연합,0.30030816926495385,0.07474790421893615
1683,변환,0.30007052807568874,0.07468875052493483
1572,배기가스,0.2995996070762438,0.0745715287723165
56,감당,0.29945207070358487,0.07453480398790806
2738,억대,0.29945207070358487,0.07453480398790806
3754,중소,0.2993618884826407,0.07451235581081138
1362,문서,0.29856490327229607,0.07431397008735117
4397,파업,0.2983344979417883,0.07425661754480889
4040,출신,0.29833293393553034,0.07425622823204756
1184,리얼리티,0.2977951474426649,0.07412236230697211
3465,저유,0.29753737682470455,0.07405819799141507
3722,주유소,0.2971907447687561,0.07397191426832805
3694,종합,0.29711978527710786,0.07395425101698501
487,구독,0.29645027858552725,0.07378759727279166
2979,외곽,0.29642012250016425,0.07378009081378362
4114,캘리포니아,0.29631758468720987,0.07375456708016731
324,고유,0.2958515709030288,0.0736385668325878
3597,정의,0.29571535855859854,0.07360466082762904
3064,원단,0.29561707190558856,0.07358019529362567
3607,정체,0.29489067654565515,0.07339938081033533
1431,민트,0.2947852654231322,0.07337314185190669
3089,웹,0.2947715382494067,0.0733697248809827
3186,의상,0.29462209161294234,0.07333252459331255
1152,로로,0.2942672851029646,0.07324420608343722
2433,순제,0.2942672851029646,0.07324420608343722
2759,에너지부,0.294082163237619,0.07319812551041252
26,가이드,0.294082163237619,0.07319812551041252
433,과소,0.2926129541611162,0.07283240968310094
2893,영농,0.2924613447155867,0.07279467102855079
3890,창의,0.29213299911185353,0.07271293917293278
135,객,0.292120467912241,0.07270981990413244
2709,양질,0.2916587171717367,0.072594880814267
3069,원소,0.2916587171717367,0.072594880814267
3417,장전,0.2915358576372879,0.07256429859353161
1991,사이클,0.290963269305245,0.07242176978744741
2289,세종,0.2908734520240552,0.07239941245122987
1668,벽,0.2908044199963507,0.07238222898461052
80,강달호,0.2902592565167231,0.07224652677846388
1308,모터,0.2902448387981397,0.072242937916971
606,기동력,0.2902448387981397,0.072242937916971
337,고출력,0.2902448387981397,0.072242937916971
594,기갑,0.2902448387981397,0.072242937916971
2260,성인,0.290204642699307,0.07223293229573274
4814,협상,0.28965653469245245,0.07209649713725955
2626,아트,0.2895642626735225,0.07207352876721584
4655,한강,0.289413805780033,0.07203607700615797
673,껍질,0.2891402624503476,0.07196798654393485
900,달러,0.28746333618250736,0.07155056571037757
829,농신,0.28726852104133105,0.0715020722851275
2870,열분,0.2864809876434861,0.07130603930879037
3486,전경희,0.2861465753778244,0.07122279733842987
3409,장소,0.2857403736411709,0.07112168551809642
2685,약식,0.28568399540700123,0.0711076518363819
2380,수급,0.2851979154540766,0.07098665671392693
3921,천안,0.2850991888918941,0.07096208167764133
4607,피막,0.28482859016142975,0.07089472418566557
286,계획안,0.28482859016142975,0.07089472418566557
4703,해결책,0.2843873663021729,0.07078489465132738
3848,집,0.28416749833324234,0.07073016507100914
1891,블루,0.28397364553756865,0.0706819111930007
1902,비리,0.28389027246470844,0.07066115795045393
323,고위직,0.28389027246470844,0.07066115795045393
1779,부동산,0.28389027246470844,0.07066115795045393
4060,측근,0.28389027246470844,0.07066115795045393
1912,비전,0.28346381318129815,0.07055500361739035
4642,하이테크,0.28343954756042916,0.07054896341402293
624,기아차,0.2834266227959515,0.07054574617897494
3970,초고속,0.2831873138637073,0.07048617735004621
486,구글,0.2830644102830764,0.07045558416532605
1017,독자,0.28276848974188074,0.07038192356298381
4977,흑두루미,0.28187998015960464,0.07016075557392548
2920,예외,0.2813847370096764,0.07003747954657646
3680,조화,0.2809303768594183,0.06992438012396426
1600,백사장,0.2807012773428407,0.06986735262489566
4567,풍광,0.2807012773428407,0.06986735262489566
963,대포,0.2807012773428407,0.06986735262489566
1536,발휘,0.2806889463832021,0.06986428319987105
2470,스티커,0.2802828125479496,0.06976318828156838
653,길가,0.27943813324710387,0.06955293053523245
1456,바라,0.27943813324710387,0.06955293053523245
2925,예초기,0.2794229818995231,0.06954915905865773
3426,장흥군,0.27941172463450276,0.06954635689791967
1540,밥,0.2791488513947676,0.06948092243669468
4259,태생,0.2788610145392639,0.06940927402706747
3830,진도군,0.27877782230106346,0.06938856579792163
4144,코드,0.27868803736916514,0.06936621651409644
1684,별개,0.2786431110235345,0.06935503343884651
2197,석회,0.2785780474638959,0.06933883780411922
4224,타요,0.2782098815336507,0.06924719386458676
1545,방목,0.2781652837292416,0.06923609256988568
2391,수리부엉이,0.2781652837292416,0.06923609256988568
4078,칡,0.2781652837292416,0.06923609256988568
899,달걀,0.2781652837292416,0.06923609256988568
1949,사냥,0.2781652837292416,0.06923609256988568
3884,참석,0.27801286828140476,0.06919815328507442
1928,빈티지,0.2778067404785917,0.06914684390974908
4634,하수도,0.2776768231777311,0.06911450486833816
4907,환노위,0.27646280794084027,0.06881231194438397
1282,명시,0.27646280794084027,0.06881231194438397
3185,의사봉,0.27646280794084027,0.06881231194438397
478,교육부,0.2756640242517204,0.06861347854321492
2846,연설,0.27456164625218243,0.06833907438348107
4978,흑임자,0.27439545965667,0.06829770718174107
1104,떡갈비,0.27439545965667,0.06829770718174107
864,다미아,0.27439545965667,0.06829770718174107
1420,미트,0.27439545965667,0.06829770718174107
4188,쿠키,0.27439545965667,0.06829770718174107
461,관할,0.27425141345944376,0.06826185117252345
3023,우산,0.27423777528892224,0.06825845635629542
307,고분자,0.2742095886387515,0.06825144012950292
3836,진입,0.2739122319822742,0.06817742204904766
1215,마티카,0.27368643027908096,0.06812121544236902
2608,아로,0.27368643027908096,0.06812121544236902
1849,분위기,0.2731225733842001,0.06798086006742976
2220,선점,0.2719825654309473,0.06769708905183132
4244,탈석유,0.2719825654309473,0.06769708905183132
3967,체질,0.2719825654309473,0.06769708905183132
3914,처음,0.2716372458284151,0.06761113202492024
3910,처리,0.27146380514996665,0.06756795913535489
2172,서산,0.270991260194844,0.06745033314735326
4624,하늘,0.27075240788859833,0.06739087798186257
4861,화면,0.2707248076729972,0.06738400773048447
1597,배한,0.27068826455395645,0.06737491140973186
4667,한의사,0.27068826455395645,0.06737491140973186
259,경축사,0.27052250337450895,0.06733365010264676
3733,주행,0.2702013501583253,0.06725370857762572
1645,베,0.2700613390535242,0.06721885698444946
3730,주차장,0.2699826802217039,0.06719927721175775
3952,청장,0.26995577778903374,0.06719258065265121
4908,환불,0.2697426890249319,0.0671395385534016
2253,성명서,0.269174004413732,0.06699798146231732
1674,변동,0.2691578407998285,0.06699395801220011
3668,조심,0.2691578407998285,0.06699395801220011
3226,이바지,0.2690605335094119,0.06696973626133612
2052,삼면,0.2690605335094119,0.06696973626133612
4310,토마토,0.2687883129293062,0.06690197505821209
4363,트위터,0.2667689961125417,0.06639932629837382
2399,수세미,0.26657710602221013,0.06635156097738525
3045,울림,0.2662937585978706,0.0662810300778923
1609,뱅크,0.26610383057324366,0.06623375315470487
3643,제조,0.2654385561535808,0.06606815290851296
3276,인식,0.26511465055483024,0.0659875262598539
4073,친화,0.26504687206818606,0.06597065482493462
4426,팝업,0.2649897659807856,0.0659564399658433
4771,허브,0.26497782807851616,0.06595346838074037
4851,홀몸,0.26473463275670395,0.06589293215091624
484,교환,0.2642505748234827,0.0657724403500242
1710,보령,0.2637528924335162,0.06564855714654015
1475,박영민,0.26324784203942475,0.06552283989794484
823,농,0.2626715249222244,0.06537938292188773
3220,이명박,0.26256380896165527,0.06535257024269575
4763,향상,0.2622393952777799,0.06527181712138229
2511,시연회,0.2617358690265995,0.06514647926275575
200,겨냥,0.2606705281406391,0.06488129438899683
1858,분할,0.26060103592034906,0.06486399637114384
2827,연구가,0.2601798762511619,0.06475916121914922
3368,자취,0.2601798762511619,0.06475916121914922
3637,제인,0.2601798762511619,0.06475916121914922
841,높이,0.2600756432947487,0.0647332155300724
2458,스키장,0.2600756432947487,0.0647332155300724
4164,코펜하겐,0.2600756432947487,0.0647332155300724
1080,등산길,0.2600756432947487,0.0647332155300724
2282,세스코,0.25997386693433994,0.06470788133738128
2768,에스티,0.25951190601854485,0.06459288993063898
2156,샤넬,0.25951190601854485,0.06459288993063898
3983,촉각,0.25951190601854485,0.06459288993063898
1074,드비,0.25920538591344255,0.064516590882656
4448,페닐,0.25920538591344255,0.064516590882656
1553,방식,0.2586942557360276,0.06438936025313785
394,공식,0.2585712803483273,0.06435874919418712
2196,석화,0.25785957726558395,0.06418159191557483
3739,준수,0.2573746850663466,0.06406089244901346
3683,존재,0.25729254933640305,0.06404044720612152
151,거점,0.2569741999409494,0.06396120360873672
3256,익산,0.25674723492269563,0.06390470742943252
20,가시,0.2559373560168506,0.06370311220462058
4276,터치,0.2553361849150018,0.06355346856956233
64,감성,0.2553361849150018,0.06355346856956233
2668,액체수소,0.25470349602830383,0.0633959795209782
278,계열사,0.25439904002936076,0.06332019427072745
2662,애용,0.2541301172166108,0.06325325394853591
4572,프라이,0.2541301172166108,0.06325325394853591
2285,세월,0.25400795046019237,0.06322284417425118
3160,음극,0.25371583220051924,0.06315013003661227
1845,분쇄,0.2534998475415514,0.06309636709061342
4423,팔리,0.2533611705032013,0.06306184757353415
4628,하방,0.253318358882353,0.06305119089601462
1341,무빙,0.253318358882353,0.06305119089601462
2073,상마,0.2533113284540355,0.06304944088034317
1167,루비콘,0.2530696139295844,0.06298927325090457
1755,본인,0.2527563758237876,0.06291130195679873
4292,테이프,0.2525341113010877,0.06285597582582035
4697,항생제,0.25217106205689627,0.06276560553283907
597,기관,0.2518212635829245,0.06267853362432253
550,규정,0.2515023384742875,0.06259914672029301
2061,삼천리자전거,0.25144525457825256,0.06258493738508099
3630,제빙기,0.25119713565313945,0.06252317557090448
1126,랑,0.25119713565313945,0.06252317557090448
4840,호흡,0.2509573466229553,0.062463487235897196
3130,유용,0.25028616782367413,0.062296417270309046
4589,프린팅,0.2502829200562062,0.06229560883535895
4801,현안,0.2499809321364425,0.0622204379398882
4890,확보,0.2493072421347736,0.06205274288528211
3108,유기농,0.2491418674627512,0.06201157778770524
4213,키워드,0.24844962798832046,0.06183926539450128
4352,투하,0.24844962798832046,0.06183926539450128
3658,조끼,0.24801851025284197,0.06173195147858503
2504,시범,0.2478074086196786,0.061679404016379766
2876,열풍,0.2470376123773794,0.06148778617647101
190,검증,0.24669118609657628,0.06140155367497574
3715,주방,0.2463861085377814,0.06132561370591807
4367,특급,0.2453741792419139,0.06107372405621626
779,냉매,0.24526476028288838,0.06104648746629616
3111,유니클로,0.2446135955383441,0.06088439940335416
3233,이사회,0.24442068656240565,0.06083638046114949
4835,호주,0.24423758845532106,0.060790803642449855
4636,하얏트,0.24348305623459715,0.06060298532594984
551,규제,0.24332568094991366,0.0605638114375245
2200,선급,0.24316900808862557,0.06052481239647608
1887,브리핑,0.2431183238248403,0.06051219605904776
2062,상,0.2428670072852433,0.060449638294012314
3662,조명,0.24273921317254013,0.06041782775703684
67,감속,0.24272417837038232,0.060414085290972926
4947,후반,0.24272417837038232,0.060414085290972926
3590,정숙,0.24272417837038232,0.060414085290972926
2006,사택,0.24272417837038232,0.060414085290972926
361,공간,0.24254143899451674,0.06036859776772255
1147,렌지,0.24240010840798412,0.06033341772888067
657,김동구,0.2420683978892431,0.06025084827792268
2057,삼성전자,0.24206655215049727,0.06025038883625218
1192,마당,0.24172177880067813,0.060164567782679444
3221,이물질,0.2413804247488156,0.06007959786146154
1050,동화,0.24115217194324828,0.060022781125872796
1802,부제,0.2409029090890941,0.059960734564642695
661,김슬기,0.2407770625430757,0.05992940881636937
1656,베이커리,0.2407770625430757,0.05992940881636937
796,노,0.2404818243210006,0.0598559180570438
3653,조감,0.2402252634672985,0.05979205487625624
373,공기업,0.24001211975640427,0.059738999099639686
1123,라카,0.23925460526958103,0.059550438436845175
1263,메이저,0.23891225570594085,0.05946522071262961
1170,루프,0.23828309666320102,0.059308610313533884
3324,임업,0.2381847810917336,0.05928413758114211
3240,이승우,0.23787093719369215,0.05920601549310537
2373,쇼,0.23698708197367102,0.05898600606886256
2465,스토리,0.23688442530190937,0.058960452748887344
1035,동시대,0.23684501904392388,0.0589506437349962
874,다층,0.23684501904392388,0.0589506437349962
3457,쟁점,0.23684501904392388,0.0589506437349962
2746,언어,0.23684501904392388,0.0589506437349962
183,걸음,0.23651448709264805,0.0588683676532955
1218,만보,0.23651448709264805,0.0588683676532955
555,그늘막,0.23651448709264805,0.0588683676532955
1696,볕,0.23651448709264805,0.0588683676532955
2212,선선,0.23651448709264805,0.0588683676532955
2563,실내,0.23522576822694075,0.05854757948659967
1125,람사르,0.23485190523705315,0.05845451743380227
439,과장,0.23464974836236113,0.058404196502726415
3339,자금,0.23454551611330268,0.05837825098972448
2652,암반층,0.2343892906409337,0.058339363312818374
3587,정소,0.23337360504043395,0.0580865386429903
767,내원,0.2332059732424499,0.05804481170115205
3057,워커,0.23315061188367048,0.05803103114027006
3237,이색,0.23300436493990787,0.057994627320769265
3982,초청,0.23278392263110118,0.05793975477565022
267,계단,0.23188461651191294,0.05771589931038985
3058,워크,0.23186222638163342,0.05771032595452801
178,건축물,0.23171257332499667,0.05767307428470584
828,농산물,0.23165896549553275,0.05765973021270389
2669,액화석유가스,0.23078122233048318,0.05744124220244922
4848,혼잡,0.23056693529736494,0.0573879018298281
697,나바,0.2305277170660815,0.05737813961958253
3445,재원,0.23042686965996645,0.05735303666238642
3446,재정,0.23017254309657592,0.057289729641605495
1382,물새,0.2299784512431224,0.05724141625728504
2421,수직,0.2299714524981891,0.05723967412824815
4021,축,0.22985133719997888,0.05720977500336506
2902,영업,0.22982719708474186,0.05720376604088552
2803,여행기,0.22961306905647627,0.05715046524778523
2434,순찰,0.22859770453011616,0.056897720499798424
4033,출근,0.22839789954571738,0.05684798500174098
2455,스카이,0.22824898119398324,0.05681091621481518
1924,빈곤층,0.22800825643695694,0.056750994958488746
269,계란,0.22780511784148513,0.05670042965727326
2093,상자,0.2277787192283358,0.0566938585090261
3827,직주,0.22760231953635382,0.056649949061199745
2091,상위,0.22744226221316058,0.05661010755919363
1746,복지,0.22735092366002269,0.05658737154764803
925,대내외,0.22701983895673922,0.05650495787480322
1164,롯데칠성음료,0.22701983895673922,0.05650495787480322
1445,밑창,0.22597535333747093,0.05624496429834437
1214,마트,0.22536895233056864,0.056094018834238105
3957,체감,0.22518484179152032,0.05604819000076458
1039,동아제약,0.22514145733142546,0.05603739073198125
3114,유래,0.22503697950778795,0.056011384090504296
1182,리안,0.2245667831865374,0.05589434272493205
4298,텔,0.2245667831865374,0.05589434272493205
2395,수사,0.22401472638170836,0.05575692463085002
2176,서울,0.2240070513737609,0.05575501416628373
3299,일기,0.22388835267406848,0.05572546766139679
3763,중화,0.22388835267406848,0.05572546766139679
2915,예보,0.22388835267406848,0.05572546766139679
147,거물,0.22363462750258903,0.05566231033921481
4843,혼다,0.22333798258004378,0.05558846942371717
4098,카지,0.22333798258004378,0.05558846942371717
3362,자율,0.22282648833405366,0.05546114817017396
2560,신한은행,0.22270657100587193,0.05543129832403132
639,기증,0.22244671302207084,0.055366614420937314
1388,물품,0.22244671302207084,0.055366614420937314
1137,레더,0.22201884048554868,0.05526010830061673
4150,코스,0.2217008269052097,0.055180948294399755
1680,변주,0.22133825715900143,0.05509069735815565
4666,한우,0.22129358376946834,0.055079577248789875
3042,운전자,0.2208438525881519,0.0549676300700844
4087,카가,0.2208438525881519,0.0549676300700844
4096,카셰어링,0.2208438525881519,0.0549676300700844
3692,종전,0.220472433452299,0.05487517634193897
2374,쇼크,0.2202962685063856,0.054831325327152576
1482,반등,0.2202962685063856,0.054831325327152576
945,대유행,0.2202962685063856,0.054831325327152576
3453,재편,0.2202962685063856,0.054831325327152576
3710,주말,0.219634594839229,0.054666621381019555
4252,탐험대,0.21898602706397366,0.05450517975621028
2158,샤워기,0.21886919444629896,0.054476097756845296
4345,투시,0.21831774661997896,0.05433883124981973
3277,인연,0.21831587229471136,0.05433836469238631
3778,지도,0.2182188859496255,0.054314222831300454
401,공원,0.2180402271623612,0.05426975104900902
1254,메뉴,0.21790597428391686,0.05423633279472889
1828,북스,0.21786444125910437,0.05422599438559912
1116,라쉬,0.21786444125910437,0.05422599438559912
1014,독서,0.21786444125910437,0.05422599438559912
1248,머스,0.21786444125910437,0.05422599438559912
1160,롤러코스터,0.21786444125910437,0.05422599438559912
1789,부스터,0.21727966271926194,0.054080431190467224
3428,재건축,0.21727966271926194,0.054080431190467224
2853,연원,0.21705453428403795,0.05402439217379079
2479,스피커,0.2169377152743116,0.05399531356171913
