Unnamed: 0,단어,회귀계수,points
886,늦,-0.1590446260549565,-0.0293066373507061
3383,잡담,-0.1590446260549565,-0.0293066373507061
1541,물티슈,-0.158909185335407,-0.0292814169621664
495,구실,-0.1586243544927161,-0.0292283786695125
3336,자동식,-0.1586243544927161,-0.0292283786695125
1591,바냐듐,-0.1585853831577937,-0.0292211218252496
2277,세라믹,-0.1585853831577937,-0.0292211218252496
4241,크롬,-0.1585853831577937,-0.0292211218252496
2213,석유난로,-0.1580313820918794,-0.0291179614006729
537,궁굼증,-0.1580313820918794,-0.0291179614006729
4684,항산,-0.1580313820918794,-0.0291179614006729
2966,외국,-0.1578072914040843,-0.0290762335197735
2851,연료비,-0.1575166515310415,-0.0290221135287723
2674,알미늄,-0.1574712236414535,-0.0290136544107925
964,당황,-0.1574712236414535,-0.0290136544107925
3914,채널,-0.1573077596299047,-0.0289832158108116
57,간편식,-0.1569714068772287,-0.0289205836338928
794,년안,-0.1569293115111205,-0.0289127450644248
1734,범인,-0.1568662023827607,-0.0289009935266086
3900,참사,-0.1566690464196354,-0.028864281155252
415,과수원,-0.1562996469230536,-0.0287954953509452
3824,직전,-0.1561524092704437,-0.028768078257926
1538,물의,-0.156108417588644,-0.0287598865759032
4571,품목,-0.1559806325587274,-0.0287360917517561
1951,브카,-0.1555443913712128,-0.0286548593699238
21,가상,-0.1554938520026449,-0.0286454484444942
1219,디엠,-0.1547543096228711,-0.0285077384100126
4529,포럼,-0.1539263865214156,-0.0283535710195186
3925,책상,-0.1536518982086986,-0.0283024586072446
2049,사우스,-0.1535997545422067,-0.0282927489458283
2564,실수,-0.1535866110000976,-0.0282903014895545
2109,상기,-0.1531093104149489,-0.028201423445731
1808,보완,-0.1530893925398058,-0.028197714542296
2490,시공,-0.1530358284354137,-0.0281877403814303
1578,민원,-0.1526249966558031,-0.0281112394802196
4109,침착,-0.1524617123367874,-0.0280808343407482
3542,점토,-0.1523917385896662,-0.028067804543684
3829,진동,-0.1520932341927937,-0.0280122201013174
317,고충,-0.1520672038348043,-0.0280073729937083
1257,라다,-0.1520038094768498,-0.0279955683433479
3667,종종,-0.1519556825099451,-0.027986606630736
2612,아기,-0.1519450379485619,-0.0279846245091494
4013,최신,-0.1508662269957728,-0.0277837393434432
3039,워치,-0.1506899930903585,-0.0277509228641511
4703,해수,-0.1493530456197877,-0.0275019701505437
4424,트윗,-0.1487618233831298,-0.027391878779416
4534,포스트,-0.1483285939031524,-0.027311207207025
2766,언론,-0.1482727387124629,-0.0273008064234511
102,강원도,-0.1479619421958615,-0.027242933067997
163,건조,-0.1474650848567381,-0.0271504133650369
3647,조정,-0.1471839484593094,-0.0270980630142757
4613,피해자,-0.1468102056905001,-0.0270284684501406
1446,멘토스,-0.1467962905730465,-0.0270258773189805
2489,시가총액,-0.1465569928602055,-0.0269813177410741
4063,충북대,-0.146294479076886,-0.0269324351034571
3837,진폐증,-0.146294479076886,-0.0269324351034571
1362,마이크로,-0.1452211193704408,-0.0267325650132117
584,금붕어,-0.145154601922866,-0.0267201788129753
2440,슈퍼마켓,-0.144880929580403,-0.0266692183423548
1300,렌스,-0.1448165024706432,-0.0266572213834931
4221,콩고,-0.1442334255802581,-0.0265486467556199
3422,재는,-0.1436773779930948,-0.0264451052487424
3032,워낙,-0.1435313132675983,-0.0264179065662397
4382,톨루엔,-0.1432017574947845,-0.0263565400535435
912,다짐,-0.1430833558522231,-0.0263344925080266
1145,동맥,-0.1427030720055881,-0.0262636799311343
4888,화증,-0.1427030720055881,-0.0262636799311343
2170,생선,-0.1423777342313448,-0.0262030988510846
3160,의결,-0.1423289102675616,-0.0261940073508272
1804,보수,-0.1422810931291943,-0.0261851033313235
882,늘,-0.1420338283409249,-0.0261390602059395
1121,독과점,-0.1418798073729333,-0.0261103799931577
2100,삼림,-0.1416502505539403,-0.0260676342650919
6,가끔,-0.141462495797986,-0.0260326724905897
1634,발급,-0.141462495797986,-0.0260326724905897
3311,임명,-0.1411298703057263,-0.0259707343660665
4452,파손,-0.1405232272094196,-0.0258577714798341
1761,벨트,-0.1398227099219252,-0.0257273282997622
3907,창립,-0.139498581480524,-0.0256669724093323
4810,현지,-0.1392836940001487,-0.0256269582557943
1109,도중,-0.1390582679997083,-0.0255849817266017
3784,지붕,-0.1380164249208497,-0.0253909803410993
3138,윤희,-0.1377106750061378,-0.0253340467123454
1234,땅팔껄,-0.1369586538529037,-0.0251940130080235
3617,제철소,-0.1365376627932143,-0.0251156203493583
1141,동네,-0.1364020297412389,-0.0250903641466372
4990,희생,-0.1355810400681213,-0.0249374878284083
4756,행주대교,-0.1353791117610452,-0.0248998867998658
3567,정신,-0.1352192437341335,-0.0248701178074448
460,괴수,-0.1348817177876132,-0.0248072671703415
1937,불명,-0.1348817177876132,-0.0248072671703415
3658,좀비,-0.1348817177876132,-0.0248072671703415
233,경제성장률,-0.1347658792466708,-0.0247856968994499
378,공신,-0.1347658792466708,-0.0247856968994499
3330,자고,-0.1347064243315851,-0.0247746258119363
1179,두산,-0.1344814842857344,-0.0247327397722479
1427,먹이,-0.1340584427682583,-0.0246539652982595
1020,대중,-0.1339630908300499,-0.024636209833451
2233,선임,-0.1339147246794214,-0.0246272035824869
3853,집집,-0.1339147246794214,-0.0246272035824869
3582,정착,-0.1338936087081664,-0.0246232715818212
3364,자체,-0.1335967475048312,-0.0245679931181853
1514,무분별,-0.1330503728860282,-0.0244662528127573
3159,의견,-0.1330013433071999,-0.0244571230249645
4399,퇴적물,-0.1325960114582789,-0.0243816462647166
4073,취수장,-0.1317575494268839,-0.0242255164222453
1975,비용,-0.1317399204134381,-0.0242222337272763
2886,영양,-0.1310795447105261,-0.0240992653034158
1379,막상,-0.1306398886182576,-0.0240173970328715
3116,유차,-0.1304294134056265,-0.0239782044868029
1732,범벅,-0.1293328090514178,-0.0237740060154768
2056,사임,-0.1293328090514178,-0.0237740060154768
4542,포텐글,-0.1293328090514178,-0.0237740060154768
4903,확충,-0.1278243721602468,-0.0234931202921193
3101,유명무실,-0.1274035220714547,-0.0234147538836155
4488,팰수,-0.1274035220714547,-0.0234147538836155
4487,팰때,-0.1274035220714547,-0.0234147538836155
1086,도르가,-0.1274035220714547,-0.0234147538836155
1328,류비,-0.1273952476682801,-0.0234132131087018
3213,이어폰,-0.1273952476682801,-0.0234132131087018
3937,천문학,-0.1273952476682801,-0.0234132131087018
1298,레전드,-0.1271404008773841,-0.0233657581401677
3961,청사,-0.125689448061056,-0.0230955765145673
4856,호흡부전,-0.1249908691058879,-0.0229654942709591
4541,포텐간,-0.1248944294821143,-0.022947536268445
3766,지구,-0.1240074062864385,-0.0227823638615578
173,검시,-0.1236647308145322,-0.022718554332391
1378,막대,-0.1234645546946316,-0.0226812795782622
3966,청소년,-0.1231302374676402,-0.0226190264361625
